user,lastSignedInAt,createdAt,lastSignedInAtDate,createdAtDate,lastSignedInAtDay
5YUOz6Og9rPkE5ThX5YNoFlXfsi2,2023-05-03 17:36:52.584,2023-05-03 17:36:52.584,2023-05-03,2023-05-03,Wednesday
1OcEpi73U4ahwPlhA8HmLSWnzXC3,2023-05-03 19:47:56.763,2023-05-03 19:47:56.763,2023-05-03,2023-05-03,Wednesday
fPDZLx1WKRcK4Zr1knspW4dp6Ua2,2023-05-04 00:49:46.795,2023-05-04 00:49:46.795,2023-05-04,2023-05-04,Thursday
SbrNri0pZob55NRRYB09lkEUUy83,2023-05-04 04:55:22.780,2023-05-04 04:55:22.780,2023-05-04,2023-05-04,Thursday
2kyOTjG2mbMln3LVNsN9FE1kMmA3,2023-05-04 09:35:08.733,2023-05-04 09:35:08.733,2023-05-04,2023-05-04,Thursday
jpsAz9YXrJbqnde2viBRuMX7bXD2,2023-05-04 09:57:43.739,2023-05-04 09:57:43.739,2023-05-04,2023-05-04,Thursday
8OIEv0NR1eWyouN1ITOzoUngvvt1,2023-05-04 10:05:14.343,2023-05-04 10:05:14.343,2023-05-04,2023-05-04,Thursday
Ej8RVCu6EpabWR3KRoGhpiru2k62,2023-05-04 10:51:51.985,2023-05-04 10:51:51.985,2023-05-04,2023-05-04,Thursday
XHxH2L5mu6cMoZqk8QF39tsxjTB2,2023-05-04 12:40:42.688,2023-05-04 12:40:42.688,2023-05-04,2023-05-04,Thursday
JFzwZmvDAQRV20Eoy4lAStIsugb2,2023-05-04 13:23:44.382,2023-05-04 13:23:44.382,2023-05-04,2023-05-04,Thursday
yxZumyLktJYqmexELuEHEPVq8Qf2,2023-05-04 14:05:51.899,2023-05-04 14:05:51.899,2023-05-04,2023-05-04,Thursday
4eCOapm1B7NI9Snb9d9hUsgGqaz2,2023-05-04 16:02:17.282,2023-05-04 16:02:17.282,2023-05-04,2023-05-04,Thursday
KXgjVaRGgIQvGAYSLVWJqa69hzi2,2023-05-04 16:19:38.211,2023-05-04 16:19:38.211,2023-05-04,2023-05-04,Thursday
YkYcF7uua2ZMt5cLnNbrbUFLCpE2,2023-05-04 17:32:08.364,2023-05-04 17:32:08.364,2023-05-04,2023-05-04,Thursday
NYh3FhkxfcccSgPL85ujK5nU6R02,2023-05-04 18:36:29.630,2023-05-04 18:36:29.630,2023-05-04,2023-05-04,Thursday
YYonWtMyhDRtVVCX27GmKrjASGO2,2023-05-04 18:56:50.008,2023-05-04 18:56:50.008,2023-05-04,2023-05-04,Thursday
37LpnWDE3eewmjYA8L6klqEz7bk1,2023-05-05 04:41:38.777,2023-05-05 04:41:38.777,2023-05-05,2023-05-05,Friday
Y3R0QMoS2qaU7gPdW8beizcbd9p2,2023-05-05 04:42:08.665,2023-05-05 04:42:08.665,2023-05-05,2023-05-05,Friday
OqqomOcwJ7eLU720PPYdr25aOD13,2023-05-05 09:33:11.853,2023-05-05 09:33:11.853,2023-05-05,2023-05-05,Friday
67BY0wYx6NR86DPaRJdkguUtOBG2,2023-05-05 10:37:42.008,2023-05-05 10:37:42.008,2023-05-05,2023-05-05,Friday
XFd8RKfhLtdYU4UZdNIz7BW5tQu1,2023-05-05 10:46:18.191,2023-05-05 10:46:18.191,2023-05-05,2023-05-05,Friday
j13Nxm7LbsbQBAEZJaftnj2jq8Y2,2023-05-05 12:20:30.830,2023-05-05 12:20:30.830,2023-05-05,2023-05-05,Friday
ccEt2YWuckQ5BSzhhqKnFiBGyDK2,2023-05-05 13:14:30.475,2023-05-05 13:14:30.475,2023-05-05,2023-05-05,Friday
fL0ocoor11S09GBHMBKDIJliuUG2,2023-05-05 14:04:09.936,2023-05-05 14:04:09.936,2023-05-05,2023-05-05,Friday
hf22getZpJN0QSX1sjK5dhx8SWH2,2023-05-05 14:09:15.785,2023-05-05 14:09:15.785,2023-05-05,2023-05-05,Friday
i5ZZ3bxjrrSaNN5l6DKPJEAQp5J2,2023-05-05 14:38:19.155,2023-05-05 14:38:19.155,2023-05-05,2023-05-05,Friday
D5U6eMubDHdI0A4CF9noArogpJ42,2023-05-05 15:03:50.276,2023-05-05 15:03:50.276,2023-05-05,2023-05-05,Friday
iutVw1UctqdbMe0u1MZJnYXwi3N2,2023-05-05 15:58:51.174,2023-05-05 15:58:51.174,2023-05-05,2023-05-05,Friday
